WindowSize,BatchSize,clFFT (ns),cuFFT (ns),OCCA (ns)
4096,19586,3812960,443872,56256
4096,19634,3808288,445216,52832
4096,19682,3833632,453248,49312
4096,19730,3833600,446624,48352
4096,19778,3838144,450432,48576
4096,19826,3851456,449920,47392
4096,19874,3863392,451424,47167
4096,19922,3877440,454784,49408
4096,19970,3877408,453472,50272
4096,20018,3896032,454944,56352
4096,20066,3899392,454592,46880
4096,20114,3904672,456672,51168
4096,20162,3920544,458944,52192
4096,20210,3939168,461152,50176
4096,20258,3935104,458304,48576
4096,20306,3949696,460192,56640
4096,20354,3957440,463168,47647
4096,20402,3964960,464256,49087
4096,20450,3977856,464160,47328
4096,20498,3987648,467776,57248
4096,20546,3998432,464768,51040
4096,20594,4007296,468864,55616
4096,20642,4013472,467424,50079
4096,20690,4025088,472096,47904
4096,20738,4020800,474336,58240
4096,20786,4035424,470080,49344
4096,20834,4044704,473440,47840
4096,20882,4066496,476416,50111
4096,20930,4067776,473632,51328
4096,20978,4076928,476000,63904
4096,21026,4085152,476960,50047
4096,21074,4100160,479136,49504
4096,21122,4096896,478016,47168
4096,21170,4111264,483648,58656
4096,21218,4126592,485024,50272
4096,21266,4146080,482656,49504
4096,21314,4148160,480896,52096
4096,21362,4150688,484832,47936
4096,21410,4155968,489568,52096
4096,21458,4178176,485792,51680
4096,21506,4177312,488704,48128
4096,21554,4181888,487712,54304
4096,21602,4189920,489120,52288
4096,21650,4208992,489920,48736
4096,21698,4215328,497888,48128
4096,21746,4226688,492256,48448
4096,21794,4238944,493024,48896
4096,21842,4261504,496928,49888
4096,21890,4250720,496096,49567
4096,21938,4256896,498016,57375
4096,21986,4262720,496960,49280
4096,22034,4273408,497280,58624
4096,22082,4279456,499776,46687
4096,22130,4295424,497792,49215
4096,22178,4295136,505599,49408
4096,22226,4313600,503840,52960
4096,22274,4329152,501504,46720
4096,22322,4329408,503424,47679
4096,22370,4351232,504800,54175
4096,22418,4354976,506367,46080
4096,22466,4350944,507968,47135
4096,22514,4379840,511744,47712
4096,22562,4366400,509856,50080
4096,22610,4399808,509696,48096
4096,22658,4403808,513279,55520
4096,22706,4409504,513952,47711
4096,22754,4412352,518144,48511
4096,22802,4423936,513696,49184
4096,22850,4427648,515551,48672
4096,22898,4440832,517600,46720
4096,22946,4442208,516864,48319
4096,22994,4468704,517664,49600
4096,23042,4465312,519424,45119
4096,23090,4482720,519456,43968
4096,23138,4494912,520864,47840
4096,23186,4490688,522784,47744
4096,23234,4498592,525536,47840
4096,23282,4522560,526048,45568
4096,23330,4530496,525472,49184
4096,23378,4534496,526880,47840
4096,23426,4544448,529600,46368
4096,23474,4542336,527104,45280
4096,23522,4579072,534208,50176
4096,23570,4568928,532608,45856
4096,23618,4571648,529888,47904
4096,23666,4586208,533664,44960
4096,23714,4612448,535136,47168
4096,23762,4619648,536224,45952
4096,23810,4620192,538016,48256
4096,23858,4628864,537664,48192
4096,23906,4638624,538848,47456
4096,23954,4650112,539232,46720
4096,24002,4666016,541504,47935
4096,24050,4660192,542656,48736
4096,24098,4675904,544672,49280
4096,24146,4683968,545152,49119
4096,24194,4693760,555488,48095
4096,24242,4693152,547200,46336
4096,24290,4705600,557536,46432
4096,24338,4733920,549024,46336
4096,24386,4720000,548192,48160
4096,24434,4727008,549760,48383
4096,24482,4740384,560256,49632
4096,24530,4745376,549696,48480
4096,24578,4773984,555872,50080
4096,24626,4770688,553536,46656
4096,24674,4790880,555392,50688
4096,24722,4792000,554880,45792
4096,24770,4795168,556832,50720
4096,24818,4813536,558336,48928
4096,24866,4820128,566112,43712
4096,24914,4837184,559040,48704
4096,24962,4840576,561184,47136
4096,25010,4852128,562784,48096
4096,25058,4867616,570272,48704
4096,25106,4856352,564896,46527
4096,25154,4865280,566528,47872
4096,25202,4896544,566112,47615
4096,25250,4891136,566624,46560
4096,25298,4902752,566368,54463
4096,25346,4918368,570368,48511
4096,25394,4918080,574656,52736
4096,25442,4937376,570272,54367
4096,25490,4941280,569984,47648
4096,25538,4964800,573056,49311
4096,25586,4955392,573216,46400
4096,25634,4964032,575360,48352
4096,25682,4981824,576224,51168
4096,25730,4984768,578688,56447
4096,25778,4983040,577696,48512
4096,25826,5000288,580640,47167
4096,25874,5006848,581888,46912
4096,25922,5024736,584096,48736
4096,25970,5035552,581568,46560
4096,26018,5026240,584736,47679
4096,26066,5045632,589376,47552
4096,26114,5058976,585568,50399
4096,26162,5074496,585056,54111
4096,26210,5073408,589376,46496
4096,26258,5075584,591872,44992
4096,26306,5089280,593504,48768
4096,26354,5103392,591808,52608
4096,26402,5118400,597664,53376
4096,26450,5120800,592896,48704
4096,26498,5131424,593312,47296
4096,26546,5142080,596672,49632
4096,26594,5153280,597792,45024
4096,26642,5158112,600416,56832
4096,26690,5167648,598752,56160
4096,26738,5176640,597984,47455
4096,26786,5192192,601280,46560
4096,26834,5195744,601760,47008
4096,26882,5204960,602112,49472
4096,26930,5211328,604000,49248
4096,26978,5225632,603968,47264
4096,27026,5231456,605344,45056
4096,27074,5246496,607328,48224
4096,27122,5252928,612320,54656
4096,27170,5258368,607456,48416
4096,27218,5278432,613184,47264
4096,27266,5267008,611744,49696
4096,27314,5300768,612736,47776
4096,27362,5296192,611360,50784
4096,27410,5312544,621248,47424
4096,27458,5316512,615168,50176
4096,27506,5322912,615328,47904
4096,27554,5343232,616416,46816
4096,27602,5352832,622528,49824
4096,27650,5352640,622848,52320
4096,27698,5365536,618688,49088
4096,27746,5369504,627136,52992
4096,27794,5370752,621504,47104
4096,27842,5382112,623296,59648
4096,27890,5393024,625472,48544
4096,27938,5404224,628800,63712
4096,27986,5414592,626176,46880
4096,28034,5428544,627776,47520
4096,28082,5439072,629504,50720
4096,28130,5452576,628960,46976
4096,28178,5451200,630176,51584
4096,28226,5467296,632704,46655
4096,28274,5477760,633472,47648
4096,28322,5482784,633184,54943
4096,28370,5494112,632704,49696
4096,28418,5498528,633152,43808
4096,28466,5509536,637152,49760
4096,28514,5526688,644928,56224
4096,28562,5539040,640480,48480
4096,28610,5537888,639456,45984
4096,28658,5541440,641344,50368
4096,28706,5561824,643200,48959
4096,28754,5570880,643008,55264
4096,28802,5565888,643232,51296
4096,28850,5580576,643936,46944
4096,28898,5592576,644224,46432
4096,28946,5607296,647168,46687
4096,28994,5613376,647296,45439
4096,29042,5610432,650144,48512
4096,29090,5634464,649152,47456
4096,29138,5645088,650784,50752
4096,29186,5644736,655872,48352
4096,29234,5666016,652864,47295
4096,29282,5669984,651616,46559
4096,29330,5680864,655872,48160
4096,29378,5693856,657184,48064
4096,29426,5696992,657344,48799
4096,29474,5707168,657472,48896
4096,29522,5701440,660672,56640
4096,29570,5716480,662240,46752
4096,29618,5731168,660448,47296
4096,29666,5754112,662656,47808
4096,29714,5750624,663456,49119
4096,29762,5754944,665184,56447
4096,29810,5773792,666176,45440
4096,29858,5780320,666144,52544
4096,29906,5796832,669184,48064
4096,29954,5797920,673568,48415
4096,30002,5797152,668480,45920
4096,30050,5817888,677824,46655
4096,30098,5815648,673216,49951
4096,30146,5828640,672480,48832
4096,30194,5845184,675488,53952
4096,30242,5860384,681568,48096
4096,30290,5869952,680800,47360
4096,30338,5867712,678016,53952
4096,30386,5882656,677824,48000
4096,30434,5887264,681312,57408
4096,30482,5893152,681344,47776
4096,30530,5904800,682432,54367
4096,30578,5914368,683328,46816
4096,30626,5921472,684192,47551
4096,30674,5931616,684960,54240
4096,30722,5939200,683936,55648
4096,30770,5944800,694368,49343
4096,30818,5954592,686240,56320
4096,30866,5968800,692448,48480
4096,30914,5977216,690208,48256
4096,30962,5990944,689792,48800
4096,31010,6003264,690720,48031
4096,31058,5994336,691904,47392
4096,31106,6009856,693184,48224
4096,31154,6011840,695360,57984
4096,31202,6032448,697536,47616
4096,31250,6033952,696960,46783
4096,31298,6045568,700032,49888
4096,31346,6059584,697856,46720
4096,31394,6067840,698432,56832
4096,31442,6071680,702496,46464
4096,31490,6092800,703488,47840
4096,31538,6095648,702144,55136
4096,31586,6109728,702720,47936
4096,31634,6111168,707072,58847
4096,31682,6134592,704576,57440
4096,31730,6141568,724640,45152
4096,31778,6151456,706464,53664
4096,31826,6149664,711104,48256
4096,31874,6166560,711040,47168
4096,31922,6173152,713632,52736
4096,31970,6186624,717408,46816
4096,32018,6193280,711456,46752
4096,32066,6194496,714496,46623
4096,32114,6213152,715552,56192
4096,32162,6218592,717792,45760
4096,32210,6222144,716960,54527
4096,32258,6232320,717056,47904
4096,32306,6249376,717600,44512
4096,32354,6249600,721568,60191
4096,32402,6266560,720800,46720
4096,32450,6286048,724224,48480
4096,32498,6283808,723968,47232
4096,32546,6283776,728416,46848
4096,32594,6298880,726464,62400
4096,32642,6308704,727392,54272
4096,32690,6312832,727968,49408
4096,32738,6319648,732416,46816
4096,32786,6340800,732096,47712
4096,32834,6340192,733792,48032
4096,32882,6341344,734048,46976
4096,32930,6364832,734432,46848
4096,32978,6374304,732928,45695
4096,33026,6399360,735552,47232
4096,33074,6388800,738048,57056
4096,33122,6397600,739552,47712
4096,33170,6430848,742112,49216
4096,33218,6416320,738720,47936
4096,33266,6445216,744768,48255
4096,33314,6431168,741024,52831
4096,33362,6449408,742688,49280
4096,33410,6466656,744736,44224
4096,33458,6466816,744000,54784
4096,33506,6477088,750720,50848
4096,33554,6475456,745952,50496
4096,33602,6503456,747424,47072
4096,33650,6496992,750656,49152
4096,33698,6521152,753888,49504
4096,33746,6518624,751072,49119
4096,33794,6526208,752160,47712
4096,33842,6543168,755936,47328
4096,33890,6542752,757632,54432
4096,33938,6544672,756512,48319
4096,33986,6563296,758208,46720
4096,34034,6582080,754400,48032
4096,34082,6589120,761600,48607
4096,34130,6594720,758336,46464
4096,34178,6596064,760224,45695
4096,34226,6627360,760832,60384
4096,34274,6624448,771328,46336
4096,34322,6632960,761856,57568
4096,34370,6637664,764320,48448
4096,34418,6647264,765440,48543
4096,34466,6651680,768448,53472
4096,34514,6660864,786208,47968
4096,34562,6677216,769376,46336
4096,34610,6685376,769408,47392
4096,34658,6696000,770560,57152
4096,34706,6710816,773056,46368
4096,34754,6711488,768928,59264
4096,34802,6733760,772192,51616
4096,34850,6727296,774176,46399
4096,34898,6754368,779520,47104
4096,34946,6746400,777280,53696
4096,34994,6766368,778272,50912
4096,35042,6769088,781856,47296
4096,35090,6784288,780256,48096
4096,35138,6780256,780928,47232
4096,35186,6816672,782048,48448
4096,35234,6801728,780512,49472
4096,35282,6819168,787136,46528
4096,35330,6816384,789952,49440
4096,35378,6836288,790336,55904
4096,35426,6834080,786112,55776
4096,35474,6853056,793632,58432
4096,35522,6857184,790688,48224
4096,35570,6878656,793024,48063
4096,35618,6875776,792800,51680
4096,35666,6900128,797440,48800
4096,35714,6899648,794624,48576
4096,35762,6903104,799584,46720
4096,35810,6919360,797376,48736
4096,35858,6931168,796512,49375
4096,35906,6950400,799168,48032
4096,35954,6948352,798784,51807
4096,36002,6953120,803936,50527
4096,36050,6957344,800608,45408
4096,36098,6977280,800128,45760
4096,36146,6991936,803680,48160
4096,36194,7003968,802432,47040
4096,36242,7015392,803200,49984
4096,36290,7006592,808928,48063
4096,36338,7025664,808352,49344
4096,36386,7023360,808480,48511
4096,36434,7037184,813088,47904
4096,36482,7049728,806976,48416
4096,36530,7051136,810848,48576
4096,36578,7058432,817280,46560
4096,36626,7068192,815648,47040
4096,36674,7077248,815104,54943
4096,36722,7092576,814144,46208
4096,36770,7111424,817408,47296
4096,36818,7108096,815552,46687
4096,36866,7112384,818208,48736
4096,36914,7139584,823584,48896
4096,36962,7140736,821216,50528
4096,37010,7147648,820672,47776
4096,37058,7162752,824672,47616
4096,37106,7171072,823744,49216
4096,37154,7166784,824320,50816
4096,37202,7186752,827168,48096
4096,37250,7191040,829568,48960
4096,37298,7203392,831808,46432
4096,37346,7229280,831008,53343
4096,37394,7224000,829088,46304
4096,37442,7225440,832704,52032
4096,37490,7238784,832864,47008
4096,37538,7254336,831936,46175
4096,37586,7256000,837408,52351
4096,37634,7276736,837504,47424
4096,37682,7270144,837280,48031
4096,37730,7300576,835136,45599
4096,37778,7293216,839232,49216
4096,37826,7301088,838752,47136
4096,37874,7309664,845600,47328
4096,37922,7308000,838784,47007
4096,37970,7323072,843296,50335
4096,38018,7348000,843424,49696
4096,38066,7363072,845344,46816
4096,38114,7356736,848384,48799
4096,38162,7375008,849600,47136
4096,38210,7381760,849472,47584
4096,38258,7403456,849184,48095
4096,38306,7386336,851072,48256
4096,38354,7397888,850624,47168
4096,38402,7409888,851200,47007
4096,38450,7435264,854496,52384
4096,38498,7434304,857504,49504
4096,38546,7440192,857440,45152
4096,38594,7448224,856288,46528
4096,38642,7461216,854080,48768
4096,38690,7458976,861568,46720
4096,38738,7484864,858944,48543
4096,38786,7478752,861888,49120
4096,38834,7502400,861312,52863
4096,38882,7505312,865312,48159
4096,38930,7516320,864672,49951
4096,38978,7522848,863264,45663
4096,39026,7551392,874016,55072
4096,39074,7548256,865024,50847
4096,39122,7551456,866624,45248
4096,39170,7569472,868832,49503
4096,39218,7574304,869280,53024
4096,39266,7578176,875072,49408
4096,39314,7594240,871872,46912
4096,39362,7598048,871680,48992
4096,39410,7604480,872320,48608
4096,39458,7623808,875776,53568
4096,39506,7613856,873440,46208
4096,39554,7629760,880064,49344
4096,39602,7650080,880448,51487
4096,39650,7651456,878720,47391
4096,39698,7659104,879584,54880
4096,39746,7663008,877440,56128
4096,39794,7679168,882048,49952
4096,39842,7705792,880384,48351
4096,39890,7697248,883680,48096
4096,39938,7700096,884256,48704
4096,39986,7723648,889440,48192
4096,40034,7723904,888736,50944
4096,40082,7731936,887648,49376
4096,40130,7742432,889632,49535
4096,40178,7758048,892032,53184
4096,40226,7754880,890432,48448
4096,40274,7789984,888896,48992
4096,40322,7773376,891808,46463
4096,40370,7791040,892448,47776
4096,40418,7794848,894976,55520
4096,40466,7817728,899040,53632
4096,40514,7815392,901344,57728
4096,40562,7825920,895648,46655
4096,40610,7827840,901152,49376
4096,40658,7844736,900000,48896
4096,40706,7842592,900256,55552
4096,40754,7861952,901152,46976
4096,40802,7868864,909440,55840
4096,40850,7889280,908800,48256
4096,40898,7898816,903808,49536
4096,40946,7896032,905696,54784
4096,40994,7911680,911168,49983
4096,41042,7912320,907008,46527
4096,41090,7930048,909888,52320
4096,41138,7928352,909504,52128
4096,41186,7950688,919808,49632
4096,41234,7956768,914304,48671
4096,41282,7961952,914592,51840
4096,41330,7977824,913600,48224
4096,41378,7991328,913920,50304
4096,41426,8010048,920128,47360
4096,41474,7998688,923488,47936
4096,41522,8030336,920832,53664
4096,41570,8026368,925760,48896
4096,41618,8025376,920320,50432
4096,41666,8034336,919360,51040
4096,41714,8054624,924800,48992
4096,41762,8043520,926432,47104
4096,41810,8070112,928160,49280
4096,41858,8060160,926720,45472
4096,41906,8072416,928160,49471
4096,41954,8093984,926528,47648
4096,42002,8109952,929440,46752
4096,42050,8107424,928128,49503
4096,42098,8119712,929632,51263
4096,42146,8138624,934336,46495
4096,42194,8134560,934048,53344
4096,42242,8153504,931520,47360
4096,42290,8151584,935840,45952
4096,42338,8162656,936928,50912
4096,42386,8177920,941024,47903
4096,42434,8180384,936352,47712
4096,42482,8209408,939744,45152
4096,42530,8201280,938176,59200
4096,42578,8221440,939776,55839
4096,42626,8219712,945536,47904
4096,42674,8236256,947136,50976
4096,42722,8253696,950080,46976
4096,42770,8247104,944032,46144
4096,42818,8253920,947680,58208
4096,42866,8251904,950752,48800
4096,42914,8275360,949984,46751
4096,42962,8295072,947552,47264
4096,43010,8308160,951328,50176
4096,43058,8309376,954304,51007
4096,43106,8313472,953632,47584
4096,43154,8311616,954048,45248
4096,43202,8326784,956704,47840
4096,43250,8345920,957248,50688
4096,43298,8350400,957504,46528
4096,43346,8363552,957728,48896
4096,43394,8365984,964928,47488
4096,43442,8381248,959456,50399
4096,43490,8389856,966784,51776
4096,43538,8390912,963296,49567
4096,43586,8404096,963648,49376
4096,43634,8429536,964032,47712
4096,43682,8421280,970688,48384
4096,43730,8446048,966304,49504
4096,43778,8446592,966112,52672
4096,43826,8444032,967616,50047
4096,43874,8464160,975104,60096
4096,43922,8487136,976256,47072
4096,43970,8485600,971136,49216
4096,44018,8481216,975552,46560
4096,44066,8493280,976256,48320
4096,44114,8501088,977216,47808
4096,44162,8523040,973856,58112
4096,44210,8525472,976768,51360
4096,44258,8540352,976352,49248
4096,44306,8545152,980000,49471
4096,44354,8559232,984448,48384
4096,44402,8559680,979936,47008
4096,44450,8579776,986432,50240
4096,44498,8594240,982624,49472
4096,44546,8587712,984864,48416
4096,44594,8597376,982208,57216
4096,44642,8601920,992736,54912
4096,44690,8632224,989152,56992
4096,44738,8636288,987904,56096
4096,44786,8640512,988192,46496
4096,44834,8635328,992320,47583
4096,44882,8650848,990784,54048
4096,44930,8658048,990080,50656
4096,44978,8676416,994400,47936
4096,45026,8680832,998528,52511
4096,45074,8680992,998592,48512
4096,45122,8691104,999456,47712
4096,45170,8714112,998240,53088
4096,45218,8729312,999776,49280
4096,45266,8718048,1005247,47808
4096,45314,8738752,1001376,46560
4096,45362,8749184,999520,47807
4096,45410,8755424,1002688,56448
4096,45458,8766016,1004096,53055
4096,45506,8774112,1003680,47872
4096,45554,8790400,1003999,50688
4096,45602,8789696,1012735,46048
4096,45650,8811104,1007072,56415
4096,45698,8805472,1009152,50912
4096,45746,8821344,1009536,44576
4096,45794,8819808,1014719,46048
4096,45842,8845792,1008224,46784
4096,45890,8846080,1009184,48288
4096,45938,8857984,1012352,47328
4096,45986,8877056,1015584,48639
4096,46034,8878432,1015679,47679
4096,46082,8884992,1018911,52032
4096,46130,8904320,1017088,46784
4096,46178,8894496,1017887,49983
4096,46226,8913440,1024351,45280
